"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
1941,9,1.3266,0,13.95,1.71783692073746,25.5,65.7,0,0.745013577323316,1,0.6,0.784607586357832,3.99762220823744,0.459779325159006,20.655888150556,3.0041,28.9019972703102,3.22981716497501
1941,10,0,0,9.84,1.0763413372115,52.5,29.5,0,1,0,1,0.319971710904593,3.89148644039319,0.491106998653135,20.6866673197069,3.0041,28.3933324696578,3.73848196562746
1941,11,0,0,6.25,0.625461653586842,69.6,10.2,0,1,0,1,0.189998189621484,3.83111031882129,0.495309510908414,20.6895425750151,3.0041,28.2100605943663,3.92175384091896
1941,12,0,0,4.94,0.491365615062217,42.8,4.4,0,1,0,1,0.126159022928287,3.78433629935956,0.494921103314396,20.6876533290199,3.0041,28.0971697546222,4.03464468066308
1942,1,0,0,-0.21,0.1345076857852,71,7,0,1,0,1,0.112781628711562,3.77163211351729,0.494402864658978,20.6866900260737,3.0041,28.0696066329615,4.06220780232373
1942,2,0,0,-0.42,0.125551849711023,34.2,15.3,0,1,0,1,0.10157799411636,3.7598122885255,0.493801248046929,20.6856494432376,3.0041,28.0449409739264,4.08687346135888
1942,3,0,0,4.74,0.472420606182534,37.1,43.3,0,1,0,1,0.0685211926969343,3.71566816407009,0.490802387696641,20.6807161423515,3.0041,27.9598078868152,4.17200654847008
1942,4,0,0,8.73,0.924675113646997,32.8,70.5,0,0.884117290092947,1,0.6,0.0455305009539851,3.67038183504528,0.486684857334034,20.6743184478088,3.0041,27.8810156411421,4.25079879414316
1942,5,0,0,11.07,1.25595883379311,68.3,107.1,0,1,1,0.6,0.0242982185051262,3.60188138679797,0.479259850763947,20.6628478651193,3.0041,27.7723873211863,4.35942711409895
1942,6,0,0,14.56,1.82206314880776,11.3,121.8,0,0.2,1,0.6,0.020250849033057,3.58224653357741,0.476894909727761,20.6592684055691,3.0041,27.7427606979074,4.38905373737789
